@relation results

@attribute seed numeric
@attribute demands_count numeric
@attribute erlang numeric
@attribute usage_1 numeric
@attribute usage_2 numeric
@attribute usage_3 numeric
@attribute usage_4 numeric
@attribute usage_5 numeric
@attribute usage_class {B,E,A,D,C}
@attribute blocked_all numeric

@data
120,100000,1000,94,77,54,28,2,E,14.728232
120,100000,1000,78,69,49,18,15,E,11.21834
120,100000,1000,90,59,52,24,14,E,15.364123
120,100000,1000,78,54,53,22,3,A,0.037101
120,100000,1000,72,69,52,23,17,D,9.937241
120,100000,1000,92,75,57,38,12,E,15.451625
120,100000,1000,76,66,60,36,18,E,17.678893
120,100000,1000,82,65,30,28,4,B,0.984796
120,100000,1000,80,74,33,22,17,E,15.709471
120,100000,1000,80,52,50,24,7,A,0.072847
120,100000,1000,86,62,21,18,9,E,10.678676
120,100000,1000,67,47,39,36,15,D,6.253616
120,100000,1000,92,75,59,9,5,E,14.079975
120,100000,1000,73,59,58,7,3,A,0.034221
120,100000,1000,82,79,54,29,10,E,13.335999
120,100000,1000,98,50,15,14,1,E,12.937964
120,100000,1000,86,39,26,23,14,E,14.855885
120,100000,1000,81,51,40,24,12,E,11.817129
120,100000,1000,76,73,43,36,18,E,14.130121
120,100000,1000,84,51,48,2,1,A,0.075473
120,100000,1000,95,64,44,28,16,E,13.688038
120,100000,1000,90,42,40,38,20,E,15.281704
120,100000,1000,95,62,34,24,11,E,14.885786
120,100000,1000,88,72,37,31,2,D,7.368775
120,100000,1000,90,75,43,9,6,E,12.322572
120,100000,1000,96,48,43,30,19,E,15.707438
120,100000,1000,60,46,44,12,4,B,0.115539
120,100000,1000,85,64,51,27,9,E,10.09327
120,100000,1000,87,79,33,26,20,E,16.133087
120,100000,1000,91,72,55,11,1,E,13.326088
120,100000,1000,88,60,51,36,18,E,16.322745
120,100000,1000,86,68,50,33,15,E,16.157483
120,100000,1000,81,58,37,18,9,E,14.961768
120,100000,1000,52,38,22,12,5,C,1.314134
120,100000,1000,65,60,23,12,11,D,8.972775
120,100000,1000,95,70,50,36,15,E,13.083659
120,100000,1000,68,58,27,17,1,A,0.075219
120,100000,1000,94,54,51,34,19,E,15.444509
120,100000,1000,76,75,56,38,19,E,16.434642
120,100000,1000,57,50,37,36,5,A,0.091906
120,100000,1000,95,53,32,23,7,E,13.25485
120,100000,1000,95,66,35,31,13,E,14.352306
120,100000,1000,93,73,32,27,14,E,14.756355
120,100000,1000,85,80,48,25,16,E,15.638487
120,100000,1000,93,79,33,27,20,E,16.117417
120,100000,1000,94,64,59,26,12,E,16.551537
120,100000,1000,56,53,32,26,19,D,4.085557
120,100000,1000,62,56,39,29,14,E,14.909504
120,100000,1000,82,54,42,24,9,D,9.410198
120,100000,1000,91,71,60,18,8,D,7.409349
120,100000,1000,57,56,38,15,5,D,5.391475
120,100000,1000,99,32,30,16,11,E,15.800784
120,100000,1000,70,54,46,17,1,B,0.129685
120,100000,1000,99,75,47,17,15,E,12.927375
120,100000,1000,95,70,36,26,4,E,10.603202
120,100000,1000,90,78,52,31,12,E,16.878673
120,100000,1000,72,51,50,38,18,E,15.958762
120,100000,1000,77,72,53,30,18,E,17.380981
120,100000,1000,95,63,56,9,3,D,7.203174
120,100000,1000,78,52,43,26,12,E,14.312239
120,100000,1000,94,78,56,30,3,E,12.229903
120,100000,1000,95,68,44,28,20,E,16.394152
120,100000,1000,96,61,47,29,20,E,16.405842
120,100000,1000,88,74,56,25,12,E,15.832634
120,100000,1000,96,80,59,27,11,E,18.144863
120,100000,1000,70,66,48,17,15,B,0.214561
120,100000,1000,83,70,33,28,13,E,11.512779
120,100000,1000,72,59,45,15,10,E,11.954862
120,100000,1000,97,48,29,24,12,E,16.033557
120,100000,1000,83,71,47,39,13,D,8.695869
120,100000,1000,77,70,32,28,19,E,13.984087
120,100000,1000,83,68,53,19,6,D,4.498839
120,100000,1000,82,76,30,23,16,E,14.321896
120,100000,1000,93,66,33,32,11,E,13.524047
120,100000,1000,84,77,50,34,20,E,17.681011
120,100000,1000,80,73,56,30,5,C,3.820172
120,100000,1000,89,53,44,22,12,E,12.192548
120,100000,1000,68,62,46,20,16,E,11.700912
120,100000,1000,79,53,36,17,15,E,14.491309
120,100000,1000,81,57,48,26,1,A,0.045148
120,100000,1000,82,80,21,19,14,D,8.714844
120,100000,1000,77,67,34,31,15,D,4.204146
120,100000,1000,98,59,40,18,11,E,13.33422
120,100000,1000,89,65,50,35,7,E,10.755759
120,100000,1000,79,63,59,39,18,E,15.39089
120,100000,1000,90,66,34,15,10,E,11.61053
120,100000,1000,84,74,43,39,18,E,16.342905
120,100000,1000,63,56,44,25,18,E,11.370303
120,100000,1000,99,71,57,36,9,E,14.682067
120,100000,1000,72,66,42,33,6,A,0.031087
120,100000,1000,90,80,42,32,16,E,15.660426
120,100000,1000,80,58,54,37,17,E,13.903955
120,100000,1000,78,72,22,14,8,D,4.592524
120,100000,1000,99,51,42,19,16,E,12.676136
120,100000,1000,98,69,49,6,1,E,12.171117
120,100000,1000,87,63,58,25,20,E,14.134695
120,100000,1000,87,80,46,19,14,E,14.324014
120,100000,1000,74,64,21,17,10,D,8.485713
120,100000,1000,87,78,33,22,13,E,14.174507
120,100000,1000,89,59,45,23,16,E,13.844406
120,100000,1000,63,51,47,38,5,A,0.088688
120,100000,1000,87,69,38,34,8,C,3.660077
120,100000,1000,86,63,58,14,9,E,12.26548
120,100000,1000,88,60,46,37,5,D,6.764395
120,100000,1000,72,45,26,20,18,E,13.465515
120,100000,1000,89,50,45,26,12,E,14.691046
120,100000,1000,73,57,32,30,19,E,12.085987
120,100000,1000,96,78,35,33,18,E,15.919119
120,100000,1000,78,71,51,18,6,C,2.751178
120,100000,1000,92,69,51,18,9,E,13.090859
120,100000,1000,63,49,35,19,1,B,0.115116
120,100000,1000,93,76,58,15,9,E,17.73895
120,100000,1000,70,61,56,32,6,D,5.051548
120,100000,1000,64,63,49,33,18,E,11.949271
120,100000,1000,47,46,44,30,4,B,0.106984
120,100000,1000,92,52,26,23,18,E,14.886549
120,100000,1000,66,47,17,11,2,D,6.27115
120,100000,1000,83,60,58,31,4,A,0.087078
120,100000,1000,71,49,34,33,14,D,7.317189
120,100000,1000,62,54,42,11,8,A,0.083012
120,100000,1000,87,59,40,34,4,D,6.205587
120,100000,1000,83,60,40,38,2,C,3.343699
120,100000,1000,76,72,35,22,20,E,12.413462
120,100000,1000,65,55,22,17,7,A,0.053958
120,100000,1000,94,45,42,37,16,E,15.998743
120,100000,1000,78,71,51,22,16,D,8.115462
120,100000,1000,95,42,33,15,11,E,14.361539
120,100000,1000,69,48,46,14,9,A,0.091991
120,100000,1000,78,56,53,21,2,A,0.047605
120,100000,1000,86,69,45,31,2,D,7.543609
120,100000,1000,83,59,54,28,12,E,16.082941
120,100000,1000,96,78,34,26,5,E,13.7093
120,100000,1000,78,68,37,30,14,E,13.494654
120,100000,1000,78,59,40,34,15,E,14.886718
120,100000,1000,93,75,49,39,18,E,15.754365
120,100000,1000,85,58,54,39,16,E,11.421296
120,100000,1000,79,57,18,17,1,A,0.067087
120,100000,1000,74,73,57,39,20,E,15.956898
120,100000,1000,94,68,45,18,7,E,12.480634
120,100000,1000,79,76,60,31,1,D,8.740256
120,100000,1000,79,60,55,36,2,A,0.093346
120,100000,1000,92,66,24,23,8,D,8.016779
120,100000,1000,81,41,38,25,5,E,13.306352
120,100000,1000,79,59,45,32,20,E,16.318086
120,100000,1000,90,52,50,35,20,E,14.80955
120,100000,1000,88,78,23,18,5,E,13.078491
120,100000,1000,63,60,57,27,20,B,0.150015
120,100000,1000,69,49,14,7,6,D,5.918348
120,100000,1000,70,56,43,36,14,E,13.809084
120,100000,1000,97,38,31,29,20,E,14.350019
120,100000,1000,65,49,42,37,11,D,5.252048
120,100000,1000,70,63,20,17,16,A,0.021261
120,100000,1000,97,70,48,29,15,E,16.202801
120,100000,1000,75,73,42,14,6,D,9.744873
120,100000,1000,94,60,38,31,3,D,7.535477
120,100000,1000,77,58,53,30,8,A,0.038287
120,100000,1000,69,67,59,39,4,A,0.03041
120,100000,1000,88,75,56,33,2,E,12.618875
120,100000,1000,91,52,42,33,15,E,14.944488
120,100000,1000,46,36,34,18,7,B,0.24819
120,100000,1000,99,77,43,23,11,E,15.727344
120,100000,1000,89,79,60,35,13,E,16.06871
120,100000,1000,59,45,36,26,9,B,0.126128
120,100000,1000,92,72,26,16,12,E,14.80396
120,100000,1000,73,48,37,21,14,E,13.772321
120,100000,1000,96,69,32,21,10,E,13.445355
120,100000,1000,89,75,55,28,18,E,16.439894
120,100000,1000,94,64,54,33,14,E,17.252821
120,100000,1000,91,51,44,20,15,E,14.719084
120,100000,1000,95,59,56,23,8,E,10.599137
120,100000,1000,75,65,30,21,12,E,11.634672
120,100000,1000,84,75,37,26,12,E,16.155704
120,100000,1000,90,42,13,4,1,E,14.914671
120,100000,1000,87,64,60,23,17,E,17.852287
120,100000,1000,82,78,40,33,19,E,16.509353
120,100000,1000,76,74,38,29,2,B,0.452586
120,100000,1000,67,65,60,30,6,A,0.002965
120,100000,1000,80,77,60,36,9,E,11.074
120,100000,1000,96,69,54,28,14,E,15.41986
120,100000,1000,83,67,37,23,5,D,7.902086
120,100000,1000,97,35,33,31,14,E,14.764233
120,100000,1000,83,51,50,39,7,D,9.100851
120,100000,1000,86,75,58,33,18,E,16.156805
120,100000,1000,55,50,40,27,15,B,0.112151
120,100000,1000,91,71,50,26,20,E,15.323295
120,100000,1000,68,64,49,39,19,E,15.568689
120,100000,1000,99,64,39,35,18,E,15.385977
120,100000,1000,97,76,53,35,16,E,16.815312
120,100000,1000,81,66,44,22,17,E,14.090986
120,100000,1000,70,63,60,33,17,E,15.18768
120,100000,1000,96,71,24,19,16,E,13.927249
120,100000,1000,45,28,25,15,7,D,5.075266
120,100000,1000,88,57,56,19,16,E,10.578638
120,100000,1000,82,37,32,7,3,E,12.114703
120,100000,1000,74,63,57,39,20,E,12.423965
120,100000,1000,84,72,47,32,14,E,14.207373
120,100000,1000,99,51,24,19,9,E,15.641028
120,100000,1000,97,66,53,36,5,E,13.606381
120,100000,1000,80,71,57,34,19,E,14.890953
120,100000,1000,80,71,56,32,16,E,15.358363
120,100000,1000,84,49,43,33,10,E,13.111103
120,100000,1000,93,70,58,28,5,E,12.352304
120,100000,1000,83,78,46,37,10,D,7.132021
120,100000,1000,77,66,32,8,2,B,0.114438
120,100000,1000,98,70,54,28,19,E,19.081207
120,100000,1000,59,29,28,20,14,E,11.980612
120,100000,1000,84,63,39,30,9,E,13.102209
120,100000,1000,94,72,59,20,4,E,16.561278
120,100000,1000,74,73,52,8,3,A,0.027106
120,100000,1000,72,62,53,26,5,B,0.326289
120,100000,1000,85,79,53,33,12,E,12.700193
120,100000,1000,99,64,46,34,15,E,12.974218
120,100000,1000,88,79,57,27,14,E,16.329182
120,100000,1000,90,69,51,36,15,E,16.646238
120,100000,1000,75,55,45,37,15,E,14.111401
120,100000,1000,44,21,16,9,5,E,13.032919
120,100000,1000,67,59,43,31,4,A,0.042099
120,100000,1000,68,64,55,22,15,D,8.541789
120,100000,1000,82,63,55,31,19,E,16.302161
120,100000,1000,82,68,57,30,15,E,18.210341
120,100000,1000,88,76,59,15,1,C,3.750628
120,100000,1000,81,71,45,26,10,E,13.10763
120,100000,1000,92,74,56,30,3,E,10.23761
120,100000,1000,94,70,60,39,11,E,17.532944
120,100000,1000,70,42,16,5,3,E,12.067352
120,100000,1000,67,64,58,11,2,A,0.039897
120,100000,1000,87,80,28,23,20,E,13.756566
120,100000,1000,85,68,57,22,12,E,16.189332
120,100000,1000,81,70,43,18,17,E,10.85063
120,100000,1000,74,66,27,18,9,A,0.028885
120,100000,1000,76,75,46,22,5,E,11.898363
120,100000,1000,79,71,38,15,4,D,6.941855
120,100000,1000,87,69,47,38,5,D,8.862148
120,100000,1000,84,66,43,17,16,E,13.511341
120,100000,1000,72,49,47,36,16,E,13.889301
120,100000,1000,67,49,35,17,15,D,9.061886
120,100000,1000,98,45,40,31,20,E,17.003953
120,100000,1000,72,60,48,11,5,E,12.941691
120,100000,1000,85,75,59,27,5,E,13.527689
120,100000,1000,89,64,46,19,12,E,12.462253
120,100000,1000,92,56,33,29,18,E,12.951601
120,100000,1000,79,67,51,14,12,D,6.65199
120,100000,1000,85,58,34,30,20,E,14.540862
120,100000,1000,61,56,54,22,4,A,0.069036
120,100000,1000,87,80,38,31,16,E,14.54298
120,100000,1000,73,44,41,22,7,E,15.098823
120,100000,1000,71,66,51,10,1,A,0.04193
120,100000,1000,74,60,36,19,18,E,13.822891
120,100000,1000,94,66,18,14,13,E,11.705063
120,100000,1000,86,74,35,20,3,E,10.804126
120,100000,1000,82,75,57,25,13,E,11.518031
120,100000,1000,92,57,52,22,9,E,13.414776
120,100000,1000,70,65,53,36,12,D,9.981288
120,100000,1000,92,54,37,13,7,E,14.816666
120,100000,1000,92,78,58,20,9,E,15.851608
120,100000,1000,98,80,51,22,16,E,15.871175
120,100000,1000,84,63,45,24,5,D,8.862487
120,100000,1000,69,60,56,32,4,A,0.014993
120,100000,1000,75,48,27,26,8,C,3.857273
120,100000,1000,98,79,59,37,20,E,18.022208
120,100000,1000,97,75,57,37,11,E,16.203224
120,100000,1000,88,63,55,29,19,E,14.741616
120,100000,1000,94,78,46,36,9,E,11.422567
120,100000,1000,91,59,35,28,8,E,11.994758
120,100000,1000,86,80,56,19,12,E,13.781215
120,100000,1000,70,67,59,24,1,C,1.937743
120,100000,1000,60,56,39,36,13,B,0.137902
120,100000,1000,85,64,28,25,18,D,9.197077
120,100000,1000,94,69,56,39,6,D,6.370426
120,100000,1000,86,77,52,31,16,E,16.109624
120,100000,1000,92,45,38,24,14,E,14.596683
120,100000,1000,97,79,42,36,6,E,12.984806
120,100000,1000,98,79,52,22,18,E,16.70189
120,100000,1000,86,36,34,27,14,E,14.928393
120,100000,1000,95,77,41,19,6,E,14.483262
120,100000,1000,74,53,39,22,16,D,9.149048
120,100000,1000,78,75,48,35,20,E,16.413211
120,100000,1000,79,56,34,16,6,E,13.055112
120,100000,1000,90,74,59,39,16,E,14.658011
120,100000,1000,91,73,56,34,15,E,16.212965
120,100000,1000,48,43,36,14,4,B,0.215069
120,100000,1000,80,50,44,21,1,D,6.886965
120,100000,1000,92,60,33,28,6,D,6.537975
120,100000,1000,75,55,32,26,14,E,12.881295
120,100000,1000,92,65,55,32,11,E,12.562884
120,100000,1000,72,67,34,30,17,E,12.76008
120,100000,1000,91,68,49,17,10,E,13.035969
120,100000,1000,49,46,35,33,11,D,5.479993
120,100000,1000,75,58,49,22,4,A,0.042777
120,100000,1000,78,72,41,33,5,B,0.165432
120,100000,1000,62,34,18,14,10,D,9.648647
120,100000,1000,82,62,59,24,2,B,0.140443
120,100000,1000,93,73,40,25,16,E,13.296695
120,100000,1000,98,75,44,24,15,E,15.987562
120,100000,1000,57,38,29,27,15,E,15.082559
120,100000,1000,83,77,57,27,15,E,15.062145
120,100000,1000,65,45,35,22,2,B,0.109525
120,100000,1000,83,52,45,39,5,B,0.115031
120,100000,1000,67,53,35,24,12,E,13.131687
120,100000,1000,88,77,45,21,2,E,10.52756
120,100000,1000,48,47,43,31,7,B,0.110457
120,100000,1000,51,40,37,22,10,B,0.173733
120,100000,1000,81,72,45,18,9,E,10.25616
120,100000,1000,95,72,55,39,3,D,7.329217
120,100000,1000,95,74,40,34,3,D,9.492024
120,100000,1000,88,75,46,36,9,E,12.035248
120,100000,1000,86,59,36,27,16,E,14.528918
120,100000,1000,92,51,43,13,10,E,13.699728
120,100000,1000,83,76,23,18,3,C,2.192455
120,100000,1000,61,51,42,34,20,E,13.075696
120,100000,1000,88,79,59,31,9,E,14.668514
120,100000,1000,87,54,52,29,20,E,13.338286
120,100000,1000,88,67,43,22,17,E,14.836148
120,100000,1000,93,74,53,17,16,E,14.411431
120,100000,1000,72,69,13,4,1,A,0.007878
120,100000,1000,65,46,43,17,8,A,0.058109
120,100000,1000,73,50,38,32,16,E,12.172218
120,100000,1000,98,70,40,32,19,E,16.055581
120,100000,1000,94,73,33,29,17,E,14.003231
120,100000,1000,71,65,57,38,5,A,0.018466
120,100000,1000,89,68,34,28,11,E,14.913062
120,100000,1000,62,51,46,26,6,A,0.03905
120,100000,1000,99,31,30,18,1,E,11.30635
120,100000,1000,89,74,37,34,19,E,16.509014
120,100000,1000,85,80,26,19,3,D,8.357722
120,100000,1000,78,69,41,39,1,A,0
120,100000,1000,65,63,58,8,4,A,0.021685
120,100000,1000,89,68,60,22,17,E,15.389958
120,100000,1000,94,75,28,22,18,E,13.649243
120,100000,1000,83,61,60,35,19,E,16.585419
120,100000,1000,95,72,30,9,2,E,12.542046
120,100000,1000,95,58,46,39,10,E,13.098736
120,100000,1000,74,54,20,5,2,D,7.004961
120,100000,1000,90,74,60,38,5,E,12.064895
120,100000,1000,56,51,47,24,2,A,0.087417
120,100000,1000,96,47,41,28,9,E,12.679863
120,100000,1000,79,73,44,14,2,D,5.13024
120,100000,1000,68,62,32,7,6,A,0.075135
120,100000,1000,64,53,52,37,17,E,11.195639
120,100000,1000,79,68,52,28,11,E,14.288522
120,100000,1000,57,47,18,7,4,C,1.230275
120,100000,1000,95,73,53,32,18,E,15.612736
120,100000,1000,98,70,56,27,20,E,17.795195
120,100000,1000,80,72,53,18,1,B,0.679599
120,100000,1000,62,53,51,31,12,E,12.348153
120,100000,1000,95,49,28,14,6,E,15.658986
120,100000,1000,67,48,42,36,17,D,5.672615
120,100000,1000,98,75,50,37,17,E,16.197888
120,100000,1000,59,53,42,20,17,A,0.08657
120,100000,1000,86,67,55,14,12,E,13.065023
120,100000,1000,84,73,49,25,5,E,12.866387
120,100000,1000,81,56,52,26,16,E,17.141855
120,100000,1000,96,71,48,20,10,E,14.835216
120,100000,1000,55,43,41,30,17,D,6.8552
120,100000,1000,70,69,58,32,19,E,15.12974
120,100000,1000,68,57,48,18,17,A,0.053619
120,100000,1000,91,76,13,12,8,D,8.786336
120,100000,1000,77,59,56,20,8,A,0.088603
120,100000,1000,63,57,30,25,16,E,10.253196
120,100000,1000,83,69,45,31,13,E,11.645938
120,100000,1000,87,60,51,34,9,A,0.081488
120,100000,1000,84,55,41,30,14,E,12.727977
120,100000,1000,78,57,56,28,15,E,14.321811
120,100000,1000,94,66,56,26,3,E,13.353872
120,100000,1000,86,74,37,30,12,E,12.556023
120,100000,1000,57,51,48,21,8,A,0.075982
120,100000,1000,73,66,59,39,8,A,0.080895
120,100000,1000,70,65,34,25,13,C,3.664905
120,100000,1000,91,56,47,22,6,E,11.192589
120,100000,1000,86,70,47,22,3,D,9.977815
120,100000,1000,76,71,60,27,11,E,15.237063
120,100000,1000,77,76,50,34,4,A,0.042014
120,100000,1000,64,46,43,36,10,B,0.398798
120,100000,1000,67,31,28,16,5,D,6.011949
120,100000,1000,72,55,51,9,3,A,0.056076
120,100000,1000,83,63,22,8,5,E,11.785873
120,100000,1000,72,68,48,20,13,D,9.134902
120,100000,1000,89,66,50,14,9,E,12.241593
120,100000,1000,73,72,56,37,10,E,12.800316
120,100000,1000,96,73,60,25,15,E,17.620192
120,100000,1000,84,74,57,18,5,C,3.378005
120,100000,1000,57,41,38,32,15,E,13.727596
120,100000,1000,95,75,43,33,20,E,16.179083
120,100000,1000,92,63,37,28,13,E,13.91988
120,100000,1000,86,49,47,33,8,D,6.126133
120,100000,1000,96,80,48,35,5,E,10.953802
120,100000,1000,98,57,48,18,10,E,13.998826
120,100000,1000,92,54,42,19,18,E,13.756058
120,100000,1000,73,64,41,35,4,A,0.041845
120,100000,1000,92,67,41,36,16,E,16.60109
120,100000,1000,78,76,57,34,18,E,16.734502
120,100000,1000,75,42,30,8,5,E,13.382333
120,100000,1000,80,79,51,25,10,E,16.113097
120,100000,1000,66,60,59,37,8,A,0.006268
120,100000,1000,96,72,41,24,20,E,15.787824
120,100000,1000,90,66,45,23,5,E,10.316556
120,100000,1000,97,63,33,32,13,E,15.210212
120,100000,1000,96,71,32,14,9,E,11.93809
120,100000,1000,89,73,53,11,10,E,11.051892
120,100000,1000,93,71,53,29,17,E,14.59338
120,100000,1000,94,62,39,29,16,E,15.89862
120,100000,1000,85,70,60,26,1,B,0.342383
120,100000,1000,89,59,40,25,4,E,10.734836
120,100000,1000,68,52,49,32,11,D,6.521373
120,100000,1000,88,76,59,36,18,E,16.361117
120,100000,1000,89,77,38,19,18,E,13.236469
120,100000,1000,73,44,39,13,10,D,8.110125
120,100000,1000,97,49,32,30,9,E,11.921064
120,100000,1000,94,60,28,19,5,E,14.487158
120,100000,1000,60,59,55,26,17,D,7.905898
120,100000,1000,77,55,49,11,8,B,0.107154
120,100000,1000,90,77,58,20,10,E,11.553862
120,100000,1000,88,76,59,37,20,E,17.819421
120,100000,1000,99,62,31,17,8,E,13.363444
120,100000,1000,62,58,36,17,7,C,1.923342
120,100000,1000,97,76,45,18,7,E,13.123301
120,100000,1000,79,72,56,35,4,A,0.095295
120,100000,1000,93,59,38,28,6,E,11.55581
120,100000,1000,94,73,47,25,11,E,15.550053
120,100000,1000,88,60,53,33,10,E,14.764233
120,100000,1000,84,63,50,35,18,E,16.24617
120,100000,1000,45,32,30,16,7,D,4.439206
120,100000,1000,96,50,25,16,7,E,15.388518
120,100000,1000,93,65,48,39,15,E,14.663432
120,100000,1000,72,62,49,35,10,E,10.520868
120,100000,1000,80,31,30,11,9,E,12.225922
120,100000,1000,86,22,11,10,2,E,14.681898
120,100000,1000,70,37,29,17,6,D,9.452975
120,100000,1000,63,31,30,22,13,D,8.654194
120,100000,1000,73,71,37,25,20,E,14.728063
120,100000,1000,70,54,40,34,18,E,11.128975
120,100000,1000,97,55,43,38,17,E,14.374245
120,100000,1000,93,66,41,36,9,D,7.355476
120,100000,1000,99,57,41,24,3,E,11.631199
120,100000,1000,79,78,60,29,12,E,14.128427
120,100000,1000,63,42,23,18,14,E,10.289958
120,100000,1000,91,52,43,21,17,E,13.694222
120,100000,1000,88,79,60,24,18,E,15.709471
120,100000,1000,74,69,44,15,10,D,7.250694
120,100000,1000,77,76,51,9,6,D,5.309225
120,100000,1000,61,39,34,22,16,D,6.460554
120,100000,1000,89,66,41,25,17,E,12.746527
120,100000,1000,87,65,53,36,16,E,16.414482
120,100000,1000,89,58,32,30,19,E,16.400336
120,100000,1000,89,79,29,25,8,E,10.174588
120,100000,1000,83,64,59,37,1,B,0.188302
120,100000,1000,92,79,37,33,4,D,9.815349
120,100000,1000,94,80,51,8,3,E,13.552169
120,100000,1000,99,62,27,7,1,E,10.732888
120,100000,1000,71,60,52,29,5,B,0.10817
120,100000,1000,70,69,44,37,2,A,0.027784
120,100000,1000,92,57,54,23,3,D,6.258529
120,100000,1000,62,47,32,20,12,E,13.509393
120,100000,1000,65,52,50,32,5,A,0.043878
120,100000,1000,77,66,23,15,12,E,11.342435
120,100000,1000,88,53,48,23,9,D,7.414093
120,100000,1000,94,71,31,15,3,E,11.232486
120,100000,1000,74,68,43,39,19,E,13.590965
120,100000,1000,87,79,57,38,16,E,16.418209
120,100000,1000,88,79,50,22,6,E,12.940674
120,100000,1000,63,55,44,31,18,E,15.375812
120,100000,1000,69,49,33,30,10,E,14.830219
120,100000,1000,85,76,19,15,3,D,6.459876
120,100000,1000,87,71,43,18,12,E,13.25197
120,100000,1000,84,68,45,38,4,B,0.504765
120,100000,1000,92,61,60,7,2,E,10.807345
120,100000,1000,77,68,34,31,18,E,13.497026
120,100000,1000,93,79,59,27,17,E,15.846949
120,100000,1000,91,69,56,35,12,E,13.430785
120,100000,1000,70,35,26,15,6,E,10.37026
120,100000,1000,89,72,50,39,6,E,10.452679
120,100000,1000,63,59,57,30,18,B,0.396341
120,100000,1000,77,76,40,35,4,A,0.031257
120,100000,1000,78,69,39,28,10,E,10.798112
120,100000,1000,93,78,25,19,10,E,15.584275
120,100000,1000,93,73,40,28,9,E,12.743224
120,100000,1000,62,61,55,30,15,E,12.406347
120,100000,1000,78,46,34,32,15,E,10.608793
120,100000,1000,81,50,41,31,7,E,10.967186
120,100000,1000,91,71,53,35,12,E,13.401646
120,100000,1000,85,55,50,25,15,E,16.210424
120,100000,1000,76,73,40,24,20,E,14.944827
120,100000,1000,78,61,46,30,18,E,14.58745
120,100000,1000,98,73,54,27,11,E,18.179593
120,100000,1000,80,75,59,23,4,A,0.022955
120,100000,1000,92,80,59,35,19,E,18.592367
120,100000,1000,76,64,41,19,15,E,13.470597
120,100000,1000,84,74,58,17,7,E,10.44387
120,100000,1000,75,62,51,23,7,C,1.296685
120,100000,1000,83,60,40,23,14,D,9.884893
120,100000,1000,91,64,35,31,9,D,6.399057
120,100000,1000,98,64,39,32,16,E,14.106403
120,100000,1000,83,61,58,35,5,B,0.206684
120,100000,1000,92,68,38,23,17,E,13.607652
120,100000,1000,66,46,42,39,13,B,0.113507
120,100000,1000,93,77,57,35,20,E,17.598338
120,100000,1000,70,55,23,19,10,E,13.887607
120,100000,1000,73,67,42,14,12,D,7.175306
120,100000,1000,77,75,32,30,9,E,10.766177
120,100000,1000,89,55,49,20,15,E,13.406983
120,100000,1000,72,71,37,33,11,B,0.764051
120,100000,1000,82,80,39,29,16,E,15.487201
120,100000,1000,70,53,34,27,14,E,13.098059
120,100000,1000,94,79,52,27,18,E,15.451455
120,100000,1000,77,76,55,25,17,E,12.101742
120,100000,1000,85,69,21,7,1,D,6.484864
120,100000,1000,80,51,29,8,2,E,13.413759
120,100000,1000,78,55,52,39,16,D,8.695022
120,100000,1000,88,46,38,28,12,E,15.855759
120,100000,1000,79,76,58,36,18,E,16.975407
120,100000,1000,91,78,40,38,19,E,15.817048
120,100000,1000,89,64,52,29,7,E,12.944655
120,100000,1000,78,66,40,25,3,D,6.465636
120,100000,1000,69,63,41,15,13,B,0.203126
120,100000,1000,73,65,47,35,18,E,16.842842
120,100000,1000,83,45,32,29,3,D,9.473643
120,100000,1000,98,79,54,26,20,E,16.849195
120,100000,1000,95,76,39,32,7,E,12.992769
120,100000,1000,42,39,22,18,1,C,3.544199
120,100000,1000,84,59,53,26,9,A,0.047012
120,100000,1000,87,42,24,9,5,E,14.62794
120,100000,1000,73,46,37,32,20,E,14.748562
120,100000,1000,92,66,37,33,9,D,7.172934
120,100000,1000,62,28,27,19,4,B,0.106561
120,100000,1000,99,77,49,33,12,E,15.119237
120,100000,1000,84,70,39,34,11,E,14.47208
120,100000,1000,70,60,51,28,5,A,0.045148
120,100000,1000,48,42,34,25,16,E,10.810055
120,100000,1000,86,71,38,14,8,E,11.153963
120,100000,1000,96,78,54,35,9,E,13.017249
120,100000,1000,59,38,19,9,4,E,13.403679
120,100000,1000,95,74,47,18,3,E,15.044695
120,100000,1000,63,51,31,23,16,E,13.916237
120,100000,1000,96,70,47,30,12,E,17.637896
120,100000,1000,80,71,46,15,11,E,11.963671
120,100000,1000,80,58,57,39,8,C,1.168355
120,100000,1000,98,72,59,39,18,E,17.726329
120,100000,1000,73,70,59,32,18,E,14.845297
120,100000,1000,77,60,28,22,13,E,14.004501
120,100000,1000,87,61,59,25,19,E,11.412826
120,100000,1000,68,60,37,18,11,B,0.571768
120,100000,1000,87,79,39,17,6,E,14.624552
120,100000,1000,93,61,60,23,20,E,12.025507
120,100000,1000,73,58,43,16,10,E,12.292332
120,100000,1000,94,58,36,20,6,E,14.33223
120,100000,1000,65,61,29,25,20,C,1.233663
120,100000,1000,88,60,52,24,19,E,14.003061
120,100000,1000,74,66,53,24,20,D,9.03317
120,100000,1000,86,47,45,34,1,E,10.134099
120,100000,1000,90,69,36,19,12,E,14.262009
120,100000,1000,91,62,53,24,18,E,16.384326
120,100000,1000,72,60,54,27,6,A,0.030155
120,100000,1000,97,80,35,14,13,E,15.177515
120,100000,1000,83,76,39,38,17,D,6.450389
